Date,ABF.L,AD.AS,ADM,AKO1L.VS,AST.WA,AUG1L.VS,B4B.HM,BG,CABGY,DANOY,HEIA.AS,IMC.WA,KER.WA,KYGA.L,MHPC.L,MOWI.OL,NSIS-B.CO,NSRGY,OCI.AS,ORK.OL,PZV1L.VS,SALM.OL,SDF.DE,TSN,UL,YAR.OL,ZMP1L.VS
2021-11-10,2055.115234375,25.240966796875,57.50685119628906,0.8298137784004211,49.43974685668945,0.5410000085830688,,81.70349884033203,29.092330932617188,11.59666919708252,87.54542541503906,32.98747253417969,60.40378189086914,107.44866943359375,7.7133893966674805,204.93637084960938,465.7515563964844,115.18611907958984,2.504079580307007,62.74204635620117,1.265032172203064,516.7875366210938,13.499761581420898,71.64427185058594,51.42390823364258,357.37945556640625,1.7871264219284058
2021-11-11,1999.19384765625,24.823974609375,58.16643524169922,0.826275110244751,,0.5419999957084656,,83.17293548583984,29.066518783569336,11.579191207885742,88.27074432373047,,,107.21476745605469,7.559889316558838,199.62892150878906,484.29962158203125,114.8773422241211,2.512216567993164,62.8304557800293,1.265032172203064,515.9579467773438,12.846833229064941,72.1563720703125,50.92879867553711,350.6435546875,1.7677011489868164
2021-11-12,2006.1837158203125,25.347347259521484,57.98176193237305,0.826275110244751,48.6717529296875,0.5419999957084656,,84.20858764648438,29.41070556640625,11.491800308227539,88.23448181152344,32.31425476074219,60.50296401977539,108.0567626953125,7.559889316558838,201.42657470703125,484.67242431640625,115.0746078491211,2.524421453475952,62.7862548828125,1.265032172203064,522.9259033203125,12.7762451171875,70.50721740722656,50.92879867553711,350.0381164550781,1.7871264219284058
2021-11-15,2019.1656494140625,26.240909576416016,58.8787956237793,0.826275110244751,45.88776779174805,0.5490000247955322,,85.11149597167969,29.393495559692383,11.404411315917969,89.17737579345703,30.967830657958984,60.10622024536133,107.3083267211914,7.579076766967773,203.9947052001953,481.31695556640625,114.0797119140625,2.55086612701416,62.9925422668457,1.2775160074234009,527.9030151367188,13.040946960449219,73.00701904296875,50.79288101196289,341.33441162109375,1.7774138450622559
2021-11-16,1964.7421875,25.39415168762207,58.71961975097656,0.8227364420890808,46.60776138305664,0.550000011920929,,84.7397232055664,29.255823135375977,11.15971851348877,88.3976821899414,30.390792846679688,60.00703811645508,106.41954803466797,7.579076766967773,200.7417755126953,482.06268310546875,113.83097839355469,2.642404079437256,62.9925422668457,1.2691935300827026,528.4006958007812,12.904184341430664,72.54698944091797,50.49192810058594,341.9399108886719,1.7774138450622559
2021-11-17,1932.287353515625,25.28352165222168,58.065216064453125,0.8209670782089233,46.27176284790039,0.5479999780654907,,85.11801147460938,28.928842544555664,11.220890998840332,86.60250854492188,30.679309844970703,60.10622024536133,106.65343475341797,7.636639595031738,198.17364501953125,479.08001708984375,114.13117218017578,2.6688485145568848,63.00727844238281,1.2567095756530762,512.8058471679688,13.464468955993652,71.68768310546875,50.258934020996094,337.9286804199219,1.7871264219284058
2021-11-18,1937.280517578125,25.594139099121094,58.88763427734375,0.8209670782089233,46.07976531982422,0.5414999723434448,,85.46512603759766,28.971866607666016,11.220890998840332,86.72945404052734,31.737218856811523,59.7094841003418,105.71788024902344,7.483139514923096,200.8273468017578,480.0121154785156,114.31129455566406,2.6261305809020996,63.16936492919922,1.2608709335327148,526.409912109375,13.367411613464355,71.66162872314453,49.82206726074219,335.65814208984375,1.7774138450622559
2021-11-19,1897.33642578125,25.58562660217285,57.782230377197266,0.8050432205200195,43.77577209472656,0.5468999743461609,,83.76506805419922,28.29210090637207,11.019893646240234,84.19084930419922,30.679309844970703,58.32088851928711,108.33743286132812,7.291263580322266,202.37750244140625,478.33441162109375,113.2306137084961,2.581378698348999,63.3903923034668,1.2733547687530518,525.7462768554688,13.323294639587402,70.75023651123047,49.95798110961914,337.7772521972656,1.7774138450622559
2021-11-22,1922.3016357421875,26.185592651367188,58.7372932434082,0.813889741897583,41.75978469848633,0.5449000000953674,,83.85408782958984,28.042566299438477,11.019893646240234,83.82818603515625,30.060699462890625,55.84125900268555,107.49544525146484,7.099388599395752,196.43533325195312,484.67242431640625,112.4415512084961,2.6057887077331543,63.243038177490234,1.2733547687530518,509.6536865234375,13.9541654586792,72.1563720703125,49.773529052734375,338.30706787109375,1.7774138450622559
2021-11-23,1953.258056640625,26.262182235717773,59.02913284301758,0.8068125247955322,42.09578323364258,0.550000011920929,,83.9342041015625,27.689775466918945,11.150979042053223,83.64685821533203,30.060699462890625,55.642887115478516,107.96321105957031,7.27207612991333,189.890380859375,468.4544982910156,112.48442840576172,2.57731032371521,63.125160217285156,1.2733547687530518,498.5381774902344,13.72034740447998,72.25186920166016,50.72493362426758,341.78857421875,1.7385631799697876
